成交记录ID,户型,小区名称,建筑面积,成交价,挂牌价,单价,成交周期,成交日期,朝向,装修,建筑类型,latitude,longtitude,楼层位置,楼高
101103430877,2室2厅,天朗御湖,86.44,138,140.0,15965,468,2020.01.08,南北,精装,板塔结合,30.672103258687855,104.08871950535169,低楼层,33
101105691145,2室1厅,智慧谷,86.06,110,115.0,12782,123,2020.01.08,南北,精装,板塔结合,40.07516929590732,116.2517282307695,高楼层,27
101106694737,2室1厅,中航工业西控二十五街坊,63.0,90,91.0,14286,4,2020.01.08,南,精装,暂无数据,39.93385120026119,116.41355212940621,高楼层,7
101105755995,1室0厅,新一代国际公寓,60.32,74,76.0,12268,115,2020.01.08,东,简装,板塔结合,22.511008393703815,113.93134956849262,低楼层,32
101106438640,2室2厅,中海紫御华府,89.0,212,215.0,23765,34,2020.01.08,南,精装,板楼,40.04723934521485,116.41618928489186,低楼层,34
101105496604,3室2厅,西安市工商行政管理局碑林分局家属院,123.05,115,120.0,9346,144,2020.01.08,东西北,简装,板塔结合,34.25929151661597,108.94268287596077,中楼层,7
101105419754,1室0厅,恒大翡翠华庭,51.08,66,68.0,12921,153,2020.01.08,南,简装,板塔结合,39.74576501846943,116.13649521689945,低楼层,27
101105806601,2室2厅,国金华府,87.0,140,140.0,16092,109,2020.01.08,南北,毛坯,板塔结合,29.084639385513697,119.65343619052916,高楼层,33
101105325382,3室2厅,恒大绿洲,107.42,147,149.0,13685,164,2020.01.08,南北,精装,板塔结合,23.151328114767217,113.21689737290022,低楼层,18
101106573328,2室1厅,荣德棕榈阳光,85.29,127,128.0,14832,21,2020.01.08,东南,精装,板塔结合,0.0,0.0,低楼层,32
101106132472,1室1厅,双威理想城,52.0,70,73.0,13462,72,2020.01.08,东,精装,板塔结合,36.822279534048704,118.04379903501687,高楼层,31
101105387586,3室2厅,万科金域华府三期,89.0,201,205.0,22562,157,2020.01.08,南北,精装,板楼,30.94128999311834,121.5238783281498,低楼层,24
101106248849,2室2厅,金泰假日花城,90.2,135,138.0,14956,58,2020.01.07,西南,精装,板塔结合,34.20642117406919,108.90875414634057,中楼层,26
101106510708,1室1厅,恒大嘉里公馆,43.8,54,55.5,12329,24,2020.01.07,西北,精装,塔楼,34.250178006691804,109.01564396812559,高楼层,18
101104100304,3室2厅,银凯家园,121.63,139,146.0,11429,322,2020.01.07,南,精装,板塔结合,30.070282715353173,120.49257347724765,中楼层,12
101106575440,3室2厅,颐和盛世,110.92,83,83.0,7438,20,2020.01.07,南,精装,平房,23.1808739803752,113.27894998191468,低楼层,3
101106157031,2室2厅,中海凯旋门,90.77,158,163.0,17407,68,2020.01.07,南北,毛坯,板塔结合,34.1882960503094,108.9857770166993,低楼层,34
101105407261,1室1厅,电建社区(纺建路),52.75,35,40.0,6636,153,2020.01.07,东南,其他,板楼,39.748034602169795,116.15301837895834,高楼层,5
101103302394,3室2厅,龙湖紫都城,104.01,212,220.0,20383,486,2020.01.06,南,精装,板塔结合,23.37777578062844,116.7235246469334,中楼层,34
101104501409,3室2厅,华清园,93.33,84,85.0,9001,267,2020.01.06,南北,精装,板塔结合,39.94960114953156,116.35635306504167,中楼层,7
101104787789,3室2厅,新兴骏景园2期,108.9,130,132.9,11938,228,2020.01.06,西南,精装,塔楼,22.633000656484366,120.31721860955945,中楼层,27
101106502859,2室1厅,华润二十四城,74.6,109,104.0,14496,24,2020.01.06,东,精装,板塔结合,39.78750433924229,116.55719567197924,高楼层,33
101106378879,2室1厅,围墙巷1号院,78.0,70,75.0,8975,40,2020.01.06,南北,简装,暂无数据,40.10282508236145,116.50933503237424,高楼层,6
101106644356,3室1厅,西安市机电公司家属院,72.8,80,88.0,10990,8,2020.01.06,南北,精装,暂无数据,34.27779288788683,108.94432443944972,中楼层,6
101106684136,3室2厅,浐灞半岛A5区,137.15,154,160.0,11229,2,2020.01.06,南北,毛坯,板楼,34.32463901730524,109.04515096853405,中楼层,11
101105798943,2室2厅,荣德棕榈阳光,75.4,115,120.0,15233,108,2020.01.05,南,精装,板塔结合,31.169434671666313,121.17061016431258,高楼层,32
101106587501,2室1厅,天下荣郡,65.7,50,50.0,7535,17,2020.01.05,北,精装,板塔结合,22.679534341122956,113.82904272179218,高楼层,33
101106010941,4室2厅,和众曲江城阅,177.59,340,350.0,19146,83,2020.01.05,南北,精装,板楼,24.688407846380294,113.61150106464875,高楼层,32
101106520143,2室1厅,天朗御湖,76.5,120,125.0,15687,21,2020.01.05,东南,精装,板塔结合,30.672103258687855,104.08871950535169,低楼层,32
101105552562,2室1厅,浐灞半岛A6区,79.45,101,105.0,12688,135,2020.01.05,南,精装,板塔结合,34.32463901730524,109.04515096853405,低楼层,11
101106490150,3室2厅,浐灞半岛A13区,102.68,150,160.0,14609,25,2020.01.05,南,精装,板塔结合,34.32463901730524,109.04515096853405,高楼层,18
101105883758,2室2厅,桐芳巷社区,89.0,105,106.0,11742,99,2020.01.05,南北,简装,板楼,31.325198910864525,120.63491995649483,中楼层,5
101105916869,2室2厅,高科花园,82.14,208,210.0,25323,93,2020.01.05,南北,简装,板楼,34.320763566050935,108.67596635817937,中楼层,6
101106035645,2室2厅,万科金域曲江一期,78.53,160,165.0,20375,80,2020.01.05,南北,精装,板塔结合,24.688407846380294,113.61150106464875,中楼层,34
101106383722,2室1厅,九形道,65.14,99,102.0,15122,39,2020.01.05,东,精装,塔楼,34.25325268006102,108.88782838897728,低楼层,32
101106058085,1室1厅,融尚中央住区,59.0,77,80.0,13051,77,2020.01.05,东,精装,塔楼,34.2169357722837,108.9436402899733,高楼层,32
101106212691,1室0厅,华城泊郡,43.27,57,60.0,13174,60,2020.01.05,东,精装,板塔结合,39.896557701524365,116.35993838199309,中楼层,25
101106574178,2室2厅,天正银河湾,88.0,75,80.0,8466,18,2020.01.05,南,其他,板楼,34.44724397968024,109.00994799254792,中楼层,25
101105222592,2室2厅,金宇蓝苑,85.98,110,110.0,12794,175,2020.01.05,西南,精装,板塔结合,30.666455478786638,104.08411362351038,低楼层,25
101106580586,2室1厅,吉源美郡国际城,68.0,90,92.0,13133,18,2020.01.05,西北,精装,板塔结合,36.182227847902695,117.03293997684402,高楼层,16
101106495635,2室1厅,百益雅苑北区,94.5,114,115.0,12022,24,2020.01.05,南北,精装,板塔结合,31.83866669480949,120.55601477677048,中楼层,28
101106651501,2室1厅,华润二十四城,74.6,106,102.8,14143,7,2020.01.05,东,精装,板塔结合,39.78750433924229,116.55719567197924,高楼层,33
101106129612,2室2厅,紫薇锦程,90.96,115,120.0,12643,70,2020.01.05,东东南北,简装,板塔结合,30.6618195290189,104.1839618080638,中楼层,33
101106604132,3室1厅,世茂都,96.53,166,168.0,17145,15,2020.01.05,南,毛坯,塔楼,31.233429630889116,121.36269240608627,高楼层,39
101106462667,2室2厅,沁水新城,90.7,110,115.0,12128,29,2020.01.05,南,精装,板楼,35.69636446245674,112.19342620968516,低楼层,24
101106480367,1室0厅,盛世一品,40.0,60,60.0,14825,26,2020.01.05,北,简装,板塔结合,34.3225262345464,108.9567936385726,中楼层,27
101105499979,3室2厅,海璟国际,110.55,125,127.0,11308,141,2020.01.05,西北南,简装,板塔结合,34.322800965675796,108.94566920279816,低楼层,32
101106678713,2室1厅,生产资料服务公司家属院,53.5,39,40.0,7197,2,2020.01.05,南,其他,板楼,39.979337051169175,116.31276000542292,高楼层,6
101105154127,3室1厅,合能十里锦绣一期,94.57,125,140.0,13218,182,2020.01.05,南北,精装,板塔结合,39.68788877226557,116.5266448405682,高楼层,32
101106393025,2室1厅,中铁缤纷南郡,88.35,147,150.0,16616,37,2020.01.05,南北,毛坯,板塔结合,22.526434279599716,113.97896982152743,中楼层,33
101106024751,2室1厅,世茂都,86.84,133,145.0,15293,80,2020.01.05,南西北,精装,塔楼,31.233429630889116,121.36269240608627,高楼层,33
101104923153,1室1厅,仕嘉公寓A区（绿地世纪城）,48.0,110,110.0,22917,209,2020.01.05,北,简装,板塔结合,39.11710814180946,117.22532773232169,中楼层,32
101106164682,2室2厅,华山幸福嘉苑,91.0,97,100.0,10660,65,2020.01.05,南北,简装,板楼,23.370734446477147,113.59046068350933,中楼层,6
101106291788,1室1厅,一印社区,35.22,26,28.0,7269,50,2020.01.05,南,简装,板楼,34.27978197305938,109.06743828755882,低楼层,6
101105789933,3室2厅,万科城市之光,139.56,253,255.0,18129,108,2020.01.05,南北,精装,板塔结合,39.1462401222838,117.32133179810626,高楼层,31
101106564136,3室2厅,天朗大兴郡蔚蓝君城,110.0,168,170.0,15255,19,2020.01.05,南北,毛坯,板塔结合,30.672103258687855,104.08871950535169,低楼层,31
101106096211,2室2厅,沁水新城,96.93,123,126.0,12690,73,2020.01.05,南,精装,板楼,35.69636446245674,112.19342620968516,高楼层,18
101106408677,2室2厅,万科金域东郡,88.37,134,135.0,15164,35,2020.01.05,南,精装,板塔结合,22.71218928027797,114.34949623069996,低楼层,34
101106441871,1室1厅,东尚蜂鸟,29.19,51,51.0,17404,31,2020.01.05,东,简装,塔楼,34.18765865276902,108.86114134922575,高楼层,26
101105264410,3室2厅,恒大阳光馨苑,96.95,142,148.0,14647,169,2020.01.05,南北,精装,塔楼,39.74576501846943,116.13649521689945,中楼层,32
101106457259,1室1厅,逸翠园二期i都会,48.57,70,71.0,14413,29,2020.01.05,北,简装,塔楼,39.94949377384411,116.52925738248287,中楼层,26
101103606800,2室2厅,万科金域东郡,70.0,105,105.0,15000,435,2020.01.05,南,精装,板塔结合,22.71218928027797,114.34949623069996,低楼层,34
101105424067,1室0厅,瑞鑫摩天城,43.0,52,53.0,11977,149,2020.01.05,东,精装,塔楼,34.241409525862494,108.92576239337484,高楼层,26
101105966220,3室2厅,阳光北郡,109.4,103,110.0,9370,87,2020.01.05,西南,精装,板塔结合,40.21831404912994,116.24583500000388,低楼层,33
101106514820,2室2厅,奇星御园,97.15,115,117.0,11838,21,2020.01.05,南,简装,板楼,23.23968067453345,113.29674765982524,高楼层,12
101103551045,3室2厅,紫薇锦程,126.0,157,161.0,12461,444,2020.01.05,南北,精装,板塔结合,30.6618195290189,104.1839618080638,中楼层,33
101106629322,1室1厅,阳光台365,56.0,70,71.0,12411,10,2020.01.05,南,精装,板塔结合,40.21831404912994,116.24583500000388,中楼层,33
101106618697,3室2厅,天朗御湖,117.67,160,165.0,13598,11,2020.01.04,南北,简装,板塔结合,30.672103258687855,104.08871950535169,中楼层,33
101105338905,1室1厅,时代风尚小区,53.04,78,78.0,14593,159,2020.01.04,北,精装,塔楼,38.82944857242733,110.50543856148744,中楼层,20
101105729351,1室1厅,中国铁建瑞园,61.33,96,98.0,15572,115,2020.01.04,南,精装,塔楼,40.13623161629714,116.66894290114838,低楼层,24
101105912385,4室2厅,保利樾公馆,126.0,228,235.0,18096,93,2020.01.04,南,毛坯,板楼,40.02808391803626,116.44291836534126,中楼层,34
101105685906,2室1厅,御锦城V青年,82.29,117,120.0,14219,120,2020.01.04,南,精装,板塔结合,0.0,0.0,低楼层,34
101106596721,3室2厅,枫林绿洲,128.56,319,325.0,24814,15,2020.01.04,南北,精装,板楼,28.239238259446992,112.95575573919999,低楼层,9
101106236951,1室0厅,龙湖MOCO国际,38.61,32,35.0,8159,56,2020.01.04,西,精装,塔楼,23.37777578062844,116.7235246469334,高楼层,31
101106219805,1室1厅,东尚蜂鸟,28.98,55,58.0,18979,58,2020.01.04,东,精装,塔楼,34.18765865276902,108.86114134922575,中楼层,31
101106483787,4室2厅,万科翡翠天誉,157.65,341,355.0,21631,25,2020.01.04,南北,精装,板楼,40.07560386725929,116.31776284846909,高楼层,27
101103559217,2室2厅,紫薇臻品,72.0,116,124.0,16112,442,2020.01.04,西北,简装,塔楼,30.6618195290189,104.1839618080638,中楼层,27
101106385722,3室2厅,乾唐雁月,114.0,149,153.0,13071,38,2020.01.04,南,精装,塔楼,34.239972518958716,109.0047465341535,高楼层,24
101104966601,2室2厅,雅居乐花园,92.3,128,131.0,13814,203,2020.01.04,南,精装,板楼,31.013652100944796,121.31870660729855,低楼层,30
101104860407,3室2厅,糜家桥小区,139.55,143,145.0,10248,216,2020.01.04,东南,简装,塔楼,34.246372645806304,108.90137205132066,高楼层,24
101106051731,3室2厅,春天花园,123.51,121,125.0,9757,77,2020.01.04,南北,简装,塔楼,31.223017902023287,121.40995603184936,低楼层,28
101105175700,4室2厅,旭景名园,170.0,206,215.0,12118,179,2020.01.04,南北,简装,板塔结合,34.261798687182655,108.91899222406833,高楼层,12
101104483865,3室2厅,保利拉菲公馆南区,119.54,200,210.0,16731,268,2020.01.04,东南,精装,板楼,34.36032103365142,108.9562070450746,中楼层,34
101106610302,2室1厅,西勘新苑,67.0,66,68.0,9851,13,2020.01.04,南北,简装,板楼,25.048081525872036,102.72963473063773,低楼层,6
101106618283,2室1厅,二一二所家属院,64.64,67,70.0,10366,11,2020.01.04,南北,简装,板楼,31.212957403143264,121.41429781187072,中楼层,7
101105938819,3室2厅,金辉世界城,106.0,184,188.0,17359,89,2020.01.04,南,精装,板塔结合,39.930435044774825,116.41406533134408,低楼层,34
101106340864,3室2厅,海德堡PARK,97.33,190,188.0,19522,43,2020.01.04,东南,精装,板塔结合,40.114229035023435,116.46428195681011,中楼层,33
101104603750,2室2厅,金泰假日花城,91.22,151,155.0,16554,251,2020.01.04,南西北,精装,板塔结合,34.20642117406919,108.90875414634057,中楼层,28
101105847330,2室2厅,华清学府城,87.0,102,107.0,11725,101,2020.01.04,南,简装,板塔结合,30.760549963063433,103.97028475098297,中楼层,32
101104911665,2室2厅,卡布奇诺公馆,97.2,115,120.0,11832,209,2020.01.04,东,简装,塔楼,30.58446991716702,103.92850815493594,高楼层,30
101105683116,2室2厅,丰盛园,82.23,93,95.0,11249,120,2020.01.04,南北,简装,板楼,40.195387846886156,116.20221785309542,中楼层,7
101105916460,4室2厅,乾唐华府,155.76,210,240.0,13483,92,2020.01.04,东南北,精装,板塔结合,30.328351351111273,120.1441117868721,中楼层,18
101106270095,3室2厅,长和上尚郡,145.0,237,255.0,16345,52,2020.01.04,南北,毛坯,板楼,39.898951245019745,116.45445781826133,高楼层,11
101106285971,2室1厅,满堂悦MOMA,75.68,108,110.0,14271,50,2020.01.04,南,精装,板塔结合,30.61658448460168,103.97503382272258,中楼层,33
101104494023,2室1厅,天朗莱茵小城,91.14,112,117.0,12256,266,2020.01.04,南北,精装,板塔结合,30.672103258687855,104.08871950535169,高楼层,27
101104885020,2室2厅,枫林绿洲,85.74,250,260.0,29100,213,2020.01.04,东南,简装,板塔结合,28.239238259446992,112.95575573919999,中楼层,20
101105783263,3室2厅,春天花园,124.0,112,113.0,9017,108,2020.01.04,东南,毛坯,塔楼,31.223017902023287,121.40995603184936,高楼层,28
101106173896,2室2厅,馨泰花园,94.06,75,81.0,7974,63,2020.01.04,南,精装,板楼,34.251925460338775,108.90393509660173,中楼层,7
101105936867,1室1厅,逸翠园二期i都会,48.0,85,86.0,17709,89,2020.01.04,西,精装,塔楼,39.94949377384411,116.52925738248287,中楼层,28
101104311023,3室2厅,农垦花园,138.24,143,150.0,10345,291,2020.01.04,南,精装,板塔结合,38.29148621418853,109.72187307531566,中楼层,30
101105812546,3室2厅,恒大御景,125.37,180,180.0,14358,105,2020.01.04,南北,精装,板塔结合,30.651044908671018,103.80647200394718,中楼层,33
101106228760,1室1厅,颐馨雅苑,48.0,62,62.0,12875,57,2020.01.04,南,精装,板塔结合,34.306299612594856,108.93507126388307,中楼层,28
101104802106,3室1厅,建邦华庭,121.0,219,230.0,18100,224,2020.01.04,南北,毛坯,板塔结合,34.21649143408729,108.91069233030889,高楼层,30
101106632920,3室1厅,林河春天,81.07,98,95.0,12015,8,2020.01.04,西北,精装,板塔结合,34.778941132967326,113.76194479454998,中楼层,33
101106502731,3室2厅,中海凯旋门,106.89,181,185.0,16934,22,2020.01.04,南,精装,板塔结合,34.1882960503094,108.9857770166993,中楼层,34
101105984569,3室2厅,万科幸福里,93.44,140,143.0,14941,84,2020.01.04,南,精装,板塔结合,34.334122214159,108.98922758782423,低楼层,23
101105271366,1室1厅,八水上筑,65.21,66,67.0,10122,167,2020.01.04,西,简装,塔楼,34.31507945287443,108.95485428680712,高楼层,28
101106500037,2室1厅,自由际,70.04,78,84.0,11137,22,2020.01.04,西北,精装,塔楼,31.003319221770106,103.62719717332087,高楼层,17
101105879306,4室2厅,荣禾城市理想,172.86,258,265.0,14926,97,2020.01.04,东南北,简装,板楼,39.99023475585859,116.50682004643794,中楼层,29
101104580224,2室2厅,浐灞半岛A10区,91.83,122,124.0,13286,254,2020.01.04,南,精装,板塔结合,34.32463901730524,109.04515096853405,中楼层,23
101105233288,2室2厅,融侨馨苑,96.0,159,170.0,16563,172,2020.01.04,南北,精装,板塔结合,34.20844704107243,108.91522302397901,高楼层,16
101106270106,2室1厅,东方罗马花园,62.94,81,80.0,12790,51,2020.01.04,西北,简装,板塔结合,19.10110473128863,108.65856652679174,高楼层,27
101106403446,2室2厅,御锦城V青年,83.86,113,119.0,13475,35,2020.01.04,南,精装,板塔结合,34.29068012034662,109.05128675448941,中楼层,34
101105949522,2室2厅,海联物业友谊东路小区,71.61,68,70.0,9496,87,2020.01.04,北,简装,平房,22.858518300554362,113.42796009138564,低楼层,7
101106396465,3室2厅,天朗御湖,98.67,163,165.0,16520,36,2020.01.04,东南,精装,板塔结合,30.672103258687855,104.08871950535169,中楼层,34
101106456900,3室2厅,万科金域华府二期,89.27,200,205.0,22404,28,2020.01.03,南北,精装,板楼,30.94128999311834,121.5238783281498,中楼层,33
101106024117,2室2厅,奇星御园,94.98,110,111.0,11582,79,2020.01.03,南,精装,暂无数据,23.23968067453345,113.29674765982524,中楼层,12
101106656818,2室1厅,电力新坊西院,63.42,54,55.0,8515,5,2020.01.03,南,其他,板楼,28.481998709008927,115.65850162957437,高楼层,7
101106269652,3室2厅,都市印象,150.0,350,370.0,23334,51,2020.01.03,南北,简装,板楼,30.279162231009213,120.21479738134961,低楼层,13
101105337610,2室2厅,兰乔国际城,73.7,94,95.0,12687,158,2020.01.03,南,毛坯,板塔结合,34.1533522105372,108.94392846638091,低楼层,27
101106263401,2室2厅,曲江澜山,87.0,114,116.0,13104,52,2020.01.03,西南,简装,塔楼,24.688407846380294,113.61150106464875,中楼层,32
101105859055,3室2厅,紫薇曲江意境,125.66,207,225.0,16474,99,2020.01.03,南,精装,板塔结合,24.688407846380294,113.61150106464875,中楼层,32
101105612955,2室1厅,龙御花园,67.41,62,70.0,9198,127,2020.01.03,南北,简装,板楼,34.29859774161976,108.95738499308983,高楼层,7
101104678686,1室0厅,九座花园,118.07,120,130.0,10164,240,2020.01.03,南,精装,板塔结合,22.577973043465832,114.0877387187423,中楼层,30
101106004942,4室2厅,竹园阳光嘉苑,143.0,185,188.0,12938,81,2020.01.03,南北,精装,板塔结合,40.10704941732954,116.41088973153575,高楼层,33
101106416151,3室1厅,华洲城天峰,75.82,139,141.0,18267,33,2020.01.03,南,精装,板塔结合,39.84563011132956,116.41179953535625,低楼层,30
101106370611,2室2厅,纺建路8号,74.0,62,64.5,8379,39,2020.01.03,南北,简装,板楼,0.0,0.0,中楼层,6
101105971439,3室2厅,天朗大兴郡蔚蓝悦城,121.09,167,172.0,13792,85,2020.01.03,南北,简装,板楼,30.672103258687855,104.08871950535169,高楼层,33
101106620787,2室2厅,瑞景华庭,88.5,94,95.0,10565,10,2020.01.03,东南,精装,板塔结合,22.519869136781473,113.91599824597658,低楼层,34
101106669929,2室1厅,凤栖福泽苑,67.8,70,75.0,10325,2,2020.01.03,南北,其他,板楼,24.99143484121214,102.72548527782742,中楼层,6
101104681627,3室2厅,浐灞半岛A4区,140.14,204,208.0,14522,239,2020.01.03,南北,毛坯,板楼,34.32463901730524,109.04515096853405,低楼层,6
101105390292,2室2厅,翠屏湾二期,49.03,82,84.0,16725,152,2020.01.03,南,毛坯,板楼,29.79471243129342,121.58290111510985,中楼层,20
101106210311,2室2厅,御锦城V青年,74.06,107,110.0,14448,58,2020.01.03,东南,精装,板塔结合,34.29068012034662,109.05128675448941,中楼层,28
101106574703,3室2厅,北城新天地,115.0,80,80.0,6957,16,2020.01.03,南,毛坯,板塔结合,40.25215814004298,117.20983402837724,低楼层,34
101104544429,2室1厅,蔚蓝印象,63.11,86,86.0,13548,259,2020.01.03,北,精装,板塔结合,34.27818604041931,108.92312802263628,低楼层,28
101104974494,1室1厅,简爱十六楼,60.29,53,61.0,8791,200,2020.01.03,南,简装,板楼,40.23000855498941,116.24399696439788,低楼层,16
101105860091,2室2厅,彩云郡,89.86,108,111.0,12019,99,2020.01.03,西南,简装,板塔结合,22.53047673359089,113.92653366282467,中楼层,28
101106659593,2室2厅,中铁缤纷南郡,85.98,156,162.0,18144,4,2020.01.03,南北,精装,板塔结合,22.526434279599716,113.97896982152743,中楼层,33
101106403675,3室2厅,挚信樱花园,131.83,130,131.0,9862,34,2020.01.03,南北,简装,板塔结合,31.246669907416404,121.51317447901512,高楼层,17
101104743304,2室1厅,天朗御湖,90.27,132,135.0,14623,231,2020.01.03,南,毛坯,板塔结合,30.672103258687855,104.08871950535169,高楼层,32
101106499831,2室1厅,青门小区西区,55.0,54,54.0,9691,21,2020.01.03,南,精装,板塔结合,34.77966597209647,113.74170803751282,中楼层,6
101106187294,2室1厅,北坊巷副4号,69.2,59,59.0,8498,61,2020.01.03,南北,精装,暂无数据,0.0,0.0,低楼层,1
101105697754,3室2厅,大华曲江公园世家三期,112.0,185,187.0,16518,117,2020.01.03,南北,简装,板塔结合,24.689789959570493,113.61280675170707,中楼层,32
101106416272,1室0厅,满堂悦MOMA,49.36,70,73.0,14182,33,2020.01.03,西,精装,塔楼,30.61658448460168,103.97503382272258,低楼层,31
101106214109,2室2厅,金泰假日花城,77.06,133,136.0,17234,57,2020.01.03,南,精装,板塔结合,34.20642117406919,108.90875414634057,低楼层,26
101106095965,3室1厅,城市风景夏日景色一期,132.53,233,240.0,17559,71,2020.01.03,南北,精装,塔楼,30.326970100696514,120.14013058668243,低楼层,32
101104672435,2室2厅,水岸东方3期,100.08,136,140.0,13590,240,2020.01.03,南北,毛坯,板楼,19.10110473128863,108.65856652679174,低楼层,18
101106159614,2室2厅,锦园曲江龙邸,89.08,145,155.0,16278,64,2020.01.03,南,精装,板塔结合,24.688407846380294,113.61150106464875,高楼层,33
101106326280,1室1厅,华旗东郡,44.54,48,52.0,10777,43,2020.01.03,北,精装,塔楼,34.29004596528927,109.01354175357115,高楼层,26
101106600466,2室2厅,金地褐石公馆,77.52,120,125.0,15480,12,2020.01.03,南,精装,板楼,34.194329585698135,109.00287689089558,低楼层,34
101106166591,3室1厅,融侨馨苑,85.43,183,190.0,21422,63,2020.01.03,东南,精装,板塔结合,34.20844704107243,108.91522302397901,高楼层,24
101103177978,2室1厅,天正幸福里,63.18,82,84.0,12979,513,2020.01.03,北,精装,塔楼,29.98304698665333,107.07875570320506,高楼层,26
101106575316,3室2厅,水岸花城,96.87,77,79.0,7949,16,2020.01.03,东南,毛坯,板楼,30.899791834678403,120.66962598987283,中楼层,34
101106304137,2室2厅,智慧谷,86.4,129,130.0,14931,46,2020.01.03,南北,精装,板塔结合,40.07516929590732,116.2517282307695,中楼层,27
101105906603,2室2厅,御锦城鹭湾,86.82,123,125.0,14168,92,2020.01.03,南,精装,板塔结合,34.29068012034662,109.05128675448941,高楼层,31
101106482251,3室1厅,浐灞1号,89.7,141,143.0,15720,23,2020.01.03,东南,精装,板塔结合,34.31886505374188,109.00350103356392,低楼层,30
101104983322,1室0厅,海璟蓝寓,47.67,52,51.8,10825,199,2020.01.03,北,精装,塔楼,34.31872954521895,108.93495367569182,低楼层,29
101103313475,4室2厅,长庆恒立苑住宅小区,163.24,126,128.0,7719,480,2020.01.03,东南北,精装,板塔结合,38.09064920537079,114.5350142096515,中楼层,24
101106562253,1室1厅,华城万象,52.0,81,83.0,15539,17,2020.01.03,北,精装,板塔结合,39.896557701524365,116.35993838199309,中楼层,26
101106490199,1室1厅,凤城明珠,54.88,59,60.0,10751,22,2020.01.03,北,精装,板塔结合,40.45918048245619,124.07242172438802,中楼层,33
101106641156,2室1厅,华陆经九路小区,59.0,75,80.0,12712,6,2020.01.03,南,简装,暂无数据,34.24520078944939,108.98747032258561,低楼层,6
101104810277,3室2厅,金泰假日花城,127.74,223,235.0,17458,221,2020.01.03,南北,精装,板塔结合,34.20642117406919,108.90875414634057,中楼层,28
101105800894,2室1厅,龙腾华府,80.11,108,105.0,13482,104,2020.01.03,南西南,毛坯,板塔结合,32.39099406542035,113.44285796384234,中楼层,33
101105875375,2室2厅,新兴骏景园2期,92.0,109,110.0,11794,96,2020.01.02,西南,简装,塔楼,22.633000656484366,120.31721860955945,高楼层,27
101106243127,2室1厅,东新村小区,55.06,54,53.5,9717,54,2020.01.02,南,精装,暂无数据,34.256817016809045,108.96094102528163,低楼层,3
101106594420,2室2厅,荣城,98.75,178,183.0,18026,13,2020.01.02,南北,精装,板塔结合,29.41182732199987,105.59694453106098,低楼层,27
101105374644,3室2厅,东方罗马花园,51.8,93,96.0,17954,153,2020.01.02,南北,精装,板塔结合,19.10110473128863,108.65856652679174,高楼层,16
101105898698,2室1厅,西宝花园,87.62,105,109.0,11984,93,2020.01.02,东南,简装,塔楼,29.305761921199686,120.08657727847357,中楼层,27
101105166883,2室1厅,长安易居,90.0,90,98.0,10000,178,2020.01.02,南北,精装,板楼,38.04325613649811,114.54561160958328,高楼层,6
101105753442,1室0厅,东安叁城,39.39,49,50.0,12440,109,2020.01.02,南,精装,板塔结合,44.58746037757089,129.63347765344335,低楼层,18
101104781934,2室2厅,龙城铭园一期,94.02,138,142.0,14678,225,2020.01.02,南,精装,板塔结合,41.59846852304986,120.44356686930357,高楼层,26
101104663021,2室1厅,东方罗马花园,42.92,80,80.6,18640,241,2020.01.02,南北,精装,板塔结合,19.10110473128863,108.65856652679174,高楼层,16
101105470993,2室2厅,西安航天城A区,75.8,123,119.0,16227,141,2020.01.02,南,精装,板塔结合,34.17698648647122,108.99326457278607,中楼层,33
101106207092,3室1厅,万科城二期,89.0,193,200.0,21686,58,2020.01.02,南北,精装,板楼,40.491433020802624,116.05090403909489,低楼层,34
101106247280,3室2厅,海亮新英里,91.25,138,146.0,15124,53,2020.01.02,南北,精装,板塔结合,30.21909911996878,120.21785260821959,高楼层,33
101106185181,2室1厅,东方罗马花园,55.0,73,74.5,13273,60,2020.01.02,南,精装,板塔结合,19.10110473128863,108.65856652679174,中楼层,27
101106424685,3室2厅,天朗御湖,102.0,160,163.0,15638,31,2020.01.02,西南,简装,板塔结合,30.672103258687855,104.08871950535169,中楼层,33
101106612518,1室1厅,悦明园,47.0,56,55.5,11809,10,2020.01.02,西,其他,板塔结合,34.16798562838553,108.94030586975083,低楼层,12
101105645799,3室2厅,挚信樱花园,131.37,125,135.0,9516,122,2020.01.02,南北,毛坯,板塔结合,31.246669907416404,121.51317447901512,高楼层,17
101105993624,3室2厅,南坊巷小区,86.55,80,80.0,9244,81,2020.01.02,南西南,精装,板楼,34.27721710102042,108.97614152230763,高楼层,6
101105640572,2室1厅,中天雅苑,81.19,114,115.0,13992,122,2020.01.02,东南,精装,板塔结合,31.86593601433748,117.2217540933419,中楼层,28
101106498753,4室2厅,交通银行家属院,154.32,175,185.0,11341,21,2020.01.02,南北,精装,暂无数据,34.79504099449467,113.68200090416444,低楼层,18
101105850537,2室2厅,客车厂家属楼,77.09,64,64.0,8302,98,2020.01.02,南北,简装,板楼,23.241959383917322,113.21615591153254,高楼层,5
101106025307,1室0厅,逸翠园二期i都会,44.08,75,75.0,17015,77,2020.01.02,南,简装,塔楼,39.94949377384411,116.52925738248287,高楼层,26
101106322761,2室2厅,摩登小镇,81.15,91,95.0,11153,43,2020.01.02,南北,精装,板楼,38.522202439388195,115.62438831346572,中楼层,9
